exp_name,srx,srr
KD8_ultima_p2_12_S1_L001,SRX15547873,SRR19494958
KD8_ultima_p2_13_S1_L001,SRX15547874,SRR19494957
KD8_ultima_p2_14_S1_L001,SRX15547875,SRR19494956
KD8_ultima_p2_15_S1_L001,SRX15547876,SRR19494955
KD8_ultima_p2_16_S1_L001,SRX15547877,SRR19494954
KD8_ultima_p2_17_S1_L001,SRX15547878,SRR19494953
KD8_ultima_p1_48_S1_L001,SRX15547879,SRR19494952
KD8_ultima_p2_18_S1_L001,SRX15547880,SRR19494951
KD8_ultima_p2_19_S1_L001,SRX15547881,SRR19494950
KD8_ultima_p2_20_S1_L001,SRX15547882,SRR19494949
KD8_ultima_p2_21_S1_L001,SRX15547883,SRR19494948
KD8_ultima_p2_22_S1_L001,SRX15547884,SRR19494947
KD8_ultima_p2_23_S1_L001,SRX15547885,SRR19494946
KD8_ultima_p2_24_S1_L001,SRX15547886,SRR19494945
KD8_ultima_p2_25_S1_L001,SRX15547887,SRR19494944
KD8_ultima_p2_26_S1_L001,SRX15547888,SRR19494943
KD8_ultima_p2_27_S1_L001,SRX15547889,SRR19494942
KD8_ultima_p1_49_S1_L001,SRX15547890,SRR19494941
KD8_ultima_p2_28_S1_L001,SRX15547891,SRR19494940
KD8_ultima_p2_29_S1_L001,SRX15547892,SRR19494939
KD8_ultima_p2_30_S1_L001,SRX15547893,SRR19494938
RD7_seq1_RPE1_sgRNA_26_2_S110_L002,SRX15549481,SRR19497013
RD7_seq1_RPE1_mRNA_27_1_S27_L002,SRX15549482,SRR19497012
RD7_seq1_RPE1_mRNA_27_2_S83_L002,SRX15549483,SRR19497011
RD7_seq1_RPE1_mRNA_30_3_S114_L003,SRX15549484,SRR19497010
RD7_seq1_RPE1_mRNA_30_4_S170_L003,SRX15549485,SRR19497009
RD7_seq1_RPE1_mRNA_30_1_S2_L002,SRX15549486,SRR19497008
RD7_seq1_RPE1_mRNA_30_1_S2_L001,SRX15549487,SRR19497007
RD7_seq1_RPE1_mRNA_30_4_S170_L001,SRX15549488,SRR19497006
RD7_seq1_RPE1_mRNA_30_3_S114_L001,SRX15549489,SRR19497005
RD7_seq1_RPE1_mRNA_30_2_S58_L004,SRX15549490,SRR19497004
RD7_seq1_RPE1_mRNA_30_2_S58_L002,SRX15549491,SRR19497003
RD7_seq1_RPE1_mRNA_30_2_S58_L003,SRX15549492,SRR19497002
RD7_seq1_RPE1_mRNA_30_1_S2_L004,SRX15549493,SRR19497001
RD7_seq1_RPE1_mRNA_27_4_S195_L001,SRX15549494,SRR19497000
RD7_seq1_RPE1_mRNA_30_2_S58_L001,SRX15549495,SRR19496999
RD7_seq1_RPE1_mRNA_30_3_S114_L004,SRX15549496,SRR19496998
RD7_seq1_RPE1_mRNA_30_4_S170_L004,SRX15549497,SRR19496997
RD7_seq1_RPE1_sgRNA_30_3_S142_L002,SRX15549498,SRR19496996
RD7_seq1_RPE1_sgRNA_30_2_S86_L004,SRX15549499,SRR19496995
RD7_seq1_RPE1_sgRNA_30_3_S142_L003,SRX15549500,SRR19496994
RD7_seq1_RPE1_sgRNA_30_4_S198_L004,SRX15549501,SRR19496993
RD7_seq1_RPE1_sgRNA_30_1_S30_L004,SRX15549502,SRR19496992
RD7_seq1_RPE1_sgRNA_30_3_S142_L001,SRX15549503,SRR19496991
RD7_seq1_RPE1_sgRNA_30_4_S198_L003,SRX15549504,SRR19496990
RD7_seq1_RPE1_sgRNA_54_2_S110_L003,SRX15549505,SRR19496989
RD7_seq1_RPE1_sgRNA_54_4_S222_L002,SRX15549506,SRR19496988
RD7_seq1_RPE1_sgRNA_54_2_S110_L002,SRX15549507,SRR19496987
RD7_seq1_RPE1_mRNA_55_3_S139_L004,SRX15549508,SRR19496986
RD7_seq1_RPE1_mRNA_55_3_S139_L002,SRX15549509,SRR19496985
RD7_seq1_RPE1_mRNA_55_1_S27_L002,SRX15549510,SRR19496984
RD7_seq1_RPE1_mRNA_55_1_S27_L003,SRX15549511,SRR19496983
RD7_seq1_RPE1_mRNA_55_4_S195_L004,SRX15549512,SRR19496982
RD7_seq1_RPE1_mRNA_55_3_S139_L003,SRX15549513,SRR19496981
RD7_seq1_RPE1_sgRNA_29_2_S85_L003,SRX15549514,SRR19496980
RD7_seq1_RPE1_mRNA_55_2_S83_L004,SRX15549515,SRR19496979
RD7_seq1_RPE1_mRNA_55_3_S139_L001,SRX15549516,SRR19496978
RD7_seq1_RPE1_mRNA_55_1_S27_L001,SRX15549517,SRR19496977
RD7_seq1_RPE1_sgRNA_55_3_S167_L001,SRX15549518,SRR19496976
RD7_seq1_RPE1_sgRNA_55_2_S111_L004,SRX15549519,SRR19496975
RD7_seq1_RPE1_sgRNA_55_1_S55_L004,SRX15549520,SRR19496974
RD7_seq1_RPE1_sgRNA_55_3_S167_L002,SRX15549521,SRR19496973
RD7_seq1_RPE1_sgRNA_55_3_S167_L003,SRX15549522,SRR19496972
RD7_seq1_RPE1_sgRNA_55_4_S223_L004,SRX15549523,SRR19496971
RD7_seq1_RPE1_sgRNA_55_2_S111_L003,SRX15549524,SRR19496970
RD7_seq1_RPE1_mRNA_55_2_S83_L001,SRX15549525,SRR19496969
RD7_seq1_RPE1_mRNA_55_4_S195_L002,SRX15549526,SRR19496968
RD7_seq1_RPE1_mRNA_55_1_S27_L004,SRX15549527,SRR19496967
RD7_seq1_RPE1_mRNA_55_4_S195_L003,SRX15549528,SRR19496966
KD8_ultima_p1_24_S1_L001,SRX15549529,SRR19496965
KD8_ultima_p1_25_S1_L001,SRX15549530,SRR19496964
KD8_ultima_p1_4_S1_L001,SRX15549531,SRR19496963
KD8_ultima_p1_5_S1_L001,SRX15549532,SRR19496962
KD8_ultima_p1_6_S1_L001,SRX15549533,SRR19496961
KD8_ultima_p1_7_S1_L001,SRX15549534,SRR19496960
KD8_ultima_p1_8_S1_L001,SRX15549535,SRR19496959
RD7_seq1_RPE1_mRNA_30_3_S114_L002,SRX15549536,SRR19496958
KD8_ultima_p1_32_S1_L001,SRX15549537,SRR19496957
KD8_ultima_p1_9_S1_L001,SRX15549538,SRR19496956
KD8_ultima_p1_10_S1_L001,SRX15549539,SRR19496955
KD8_ultima_p1_11_S1_L001,SRX15549540,SRR19496954
RD7_seq1_RPE1_sgRNA_56_2_S112_L001,SRX15549541,SRR19496953
RD7_seq1_RPE1_sgRNA_56_4_S224_L004,SRX15549542,SRR19496952
RD7_seq1_RPE1_mRNA_30_4_S170_L002,SRX15549543,SRR19496951
KD8_ultima_p1_19_S1_L001,SRX15549544,SRR19496950
KD8_ultima_p1_20_S1_L001,SRX15549545,SRR19496949
KD8_ultima_p1_21_S1_L001,SRX15549546,SRR19496948
KD8_ultima_p1_22_S1_L001,SRX15549547,SRR19496947
KD8_ultima_p1_23_S1_L001,SRX15549548,SRR19496946
KD8_ultima_p1_26_S1_L001,SRX15549549,SRR19496945
KD8_ultima_p1_27_S1_L001,SRX15549550,SRR19496944
KD8_ultima_p1_29_S1_L001,SRX15549551,SRR19496943
RD7_seq1_RPE1_mRNA_30_1_S2_L003,SRX15549552,SRR19496942
RD7_seq1_RPE1_sgRNA_31_2_S87_L001,SRX15549553,SRR19496941
RD7_seq1_RPE1_sgRNA_31_4_S199_L004,SRX15549554,SRR19496940
RD7_seq1_RPE1_sgRNA_31_3_S143_L003,SRX15549555,SRR19496939
RD7_seq1_RPE1_mRNA_32_1_S4_L002,SRX15549556,SRR19496938
RD7_seq1_RPE1_mRNA_32_4_S172_L002,SRX15549557,SRR19496937
RD7_seq1_RPE1_mRNA_32_3_S116_L002,SRX15549558,SRR19496936
RD7_seq1_RPE1_mRNA_32_4_S172_L003,SRX15549559,SRR19496935
RD7_seq1_RPE1_sgRNA_27_2_S111_L001,SRX15549560,SRR19496934
RD7_seq1_RPE1_mRNA_32_3_S116_L003,SRX15549561,SRR19496933
RD7_seq1_RPE1_mRNA_32_1_S4_L003,SRX15549562,SRR19496932
RD7_seq1_RPE1_mRNA_32_2_S60_L003,SRX15549563,SRR19496931
RD7_seq1_RPE1_mRNA_32_1_S4_L001,SRX15549564,SRR19496930
RD7_seq1_RPE1_mRNA_32_2_S60_L002,SRX15549565,SRR19496929
RD7_seq1_RPE1_sgRNA_32_3_S144_L003,SRX15549566,SRR19496928
RD7_seq1_RPE1_sgRNA_32_2_S88_L001,SRX15549567,SRR19496927
RD7_seq1_RPE1_sgRNA_27_1_S55_L001,SRX15549568,SRR19496926
RD7_seq1_RPE1_sgRNA_32_3_S144_L002,SRX15549569,SRR19496925
RD7_seq1_RPE1_sgRNA_32_1_S32_L001,SRX15549570,SRR19496924
RD7_seq1_RPE1_sgRNA_32_1_S32_L002,SRX15549571,SRR19496923
RD7_seq1_RPE1_sgRNA_32_3_S144_L001,SRX15549572,SRR19496922
RD7_seq1_RPE1_sgRNA_32_2_S88_L002,SRX15549573,SRR19496921
RD7_seq1_RPE1_sgRNA_32_2_S88_L003,SRX15549574,SRR19496920
RD7_seq1_RPE1_sgRNA_32_1_S32_L003,SRX15549575,SRR19496919
RD7_seq1_RPE1_sgRNA_32_4_S200_L001,SRX15549576,SRR19496918
RD7_seq1_RPE1_sgRNA_35_2_S91_L002,SRX15549577,SRR19496917
RD7_seq1_RPE1_sgRNA_35_2_S91_L003,SRX15549578,SRR19496916
RD7_seq1_RPE1_sgRNA_35_3_S147_L002,SRX15549579,SRR19496915
RD7_seq1_RPE1_sgRNA_35_3_S147_L001,SRX15549580,SRR19496914
RD7_seq1_RPE1_sgRNA_35_1_S35_L004,SRX15549581,SRR19496913
RD7_seq1_RPE1_sgRNA_27_2_S111_L004,SRX15549582,SRR19496912
RD7_seq1_RPE1_sgRNA_35_2_S91_L001,SRX15549583,SRR19496911
RD7_seq1_RPE1_sgRNA_35_4_S203_L001,SRX15549584,SRR19496910
RD7_seq1_RPE1_sgRNA_35_1_S35_L003,SRX15549585,SRR19496909
RD7_seq1_RPE1_sgRNA_35_1_S35_L002,SRX15549586,SRR19496908
RD7_seq1_RPE1_sgRNA_35_1_S35_L001,SRX15549587,SRR19496907
RD7_seq1_RPE1_sgRNA_35_4_S203_L003,SRX15549588,SRR19496906
RD7_seq1_RPE1_sgRNA_35_3_S147_L004,SRX15549589,SRR19496905
RD7_seq1_RPE1_sgRNA_27_3_S167_L002,SRX15549590,SRR19496904
RD7_seq1_RPE1_mRNA_35_3_S119_L003,SRX15549591,SRR19496903
RD7_seq1_RPE1_mRNA_35_1_S7_L002,SRX15549592,SRR19496902
RD7_seq1_RPE1_mRNA_35_3_S119_L002,SRX15549593,SRR19496901
RD7_seq1_RPE1_mRNA_36_4_S176_L002,SRX15549594,SRR19496900
RD7_seq1_RPE1_mRNA_36_4_S176_L001,SRX15549595,SRR19496899
RD7_seq1_RPE1_mRNA_36_3_S120_L003,SRX15549596,SRR19496898
RD7_seq1_RPE1_mRNA_36_1_S8_L002,SRX15549597,SRR19496897
RD7_seq1_RPE1_mRNA_36_3_S120_L002,SRX15549598,SRR19496896
RD7_seq1_RPE1_mRNA_36_2_S64_L004,SRX15549599,SRR19496895
RD7_seq1_RPE1_mRNA_36_1_S8_L003,SRX15549600,SRR19496894
RD7_seq1_RPE1_mRNA_28_4_S196_L003,SRX15549601,SRR19496893
RD7_seq1_RPE1_mRNA_42_3_S126_L002,SRX15549602,SRR19496892
RD7_seq1_RPE1_sgRNA_41_3_S153_L003,SRX15549603,SRR19496891
RD7_seq1_RPE1_sgRNA_41_2_S97_L001,SRX15549604,SRR19496890
RD7_seq1_RPE1_sgRNA_41_1_S41_L002,SRX15549605,SRR19496889
RD7_seq1_RPE1_sgRNA_41_4_S209_L003,SRX15549606,SRR19496888
RD7_seq1_RPE1_sgRNA_41_3_S153_L001,SRX15549607,SRR19496887
RD7_seq1_RPE1_sgRNA_41_4_S209_L002,SRX15549608,SRR19496886
RD7_seq1_RPE1_sgRNA_41_1_S41_L003,SRX15549609,SRR19496885
RD7_seq1_RPE1_sgRNA_41_4_S209_L004,SRX15549610,SRR19496884
RD7_seq1_RPE1_sgRNA_41_1_S41_L004,SRX15549611,SRR19496883
RD7_seq1_RPE1_sgRNA_41_2_S97_L004,SRX15549612,SRR19496882
RD7_seq1_RPE1_mRNA_41_4_S181_L001,SRX15549613,SRR19496881
RD7_seq1_RPE1_mRNA_28_3_S140_L004,SRX15549614,SRR19496880
RD7_seq1_RPE1_sgRNA_41_3_S153_L004,SRX15549615,SRR19496879
RD7_seq1_RPE1_mRNA_42_2_S70_L001,SRX15549616,SRR19496878
RD7_seq1_RPE1_mRNA_41_2_S69_L002,SRX15549617,SRR19496877
RD7_seq1_RPE1_mRNA_41_3_S125_L001,SRX15549618,SRR19496876
RD7_seq1_RPE1_mRNA_41_1_S13_L002,SRX15549619,SRR19496875
RD7_seq1_RPE1_mRNA_42_1_S14_L004,SRX15549620,SRR19496874
RD7_seq1_RPE1_mRNA_42_2_S70_L002,SRX15549621,SRR19496873
RD7_seq1_RPE1_mRNA_42_3_S126_L004,SRX15549622,SRR19496872
RD7_seq1_RPE1_mRNA_42_2_S70_L004,SRX15549623,SRR19496871
RD7_seq1_RPE1_mRNA_42_4_S182_L002,SRX15549624,SRR19496870
RD7_seq1_RPE1_mRNA_44_4_S184_L003,SRX15549625,SRR19496869
RD7_seq1_RPE1_mRNA_44_1_S16_L001,SRX15549626,SRR19496868
RD7_seq1_RPE1_mRNA_44_2_S72_L004,SRX15549627,SRR19496867
RD7_seq1_RPE1_mRNA_44_4_S184_L002,SRX15549628,SRR19496866
RD7_seq1_RPE1_mRNA_44_1_S16_L003,SRX15549629,SRR19496865
RD7_seq1_RPE1_mRNA_44_4_S184_L001,SRX15549630,SRR19496864
RD7_seq1_RPE1_sgRNA_28_1_S56_L001,SRX15549631,SRR19496863
RD7_seq1_RPE1_mRNA_44_1_S16_L002,SRX15549632,SRR19496862
RD7_seq1_RPE1_sgRNA_44_4_S212_L004,SRX15549633,SRR19496861
RD7_seq1_RPE1_sgRNA_44_3_S156_L003,SRX15549634,SRR19496860
RD7_seq1_RPE1_mRNA_45_2_S73_L001,SRX15549635,SRR19496859
RD7_seq1_RPE1_mRNA_45_1_S17_L004,SRX15549636,SRR19496858
RD7_seq1_RPE1_sgRNA_44_2_S100_L001,SRX15549637,SRR19496857
RD7_seq1_RPE1_sgRNA_44_3_S156_L002,SRX15549638,SRR19496856
RD7_seq1_RPE1_sgRNA_44_1_S44_L001,SRX15549639,SRR19496855
RD7_seq1_RPE1_sgRNA_44_2_S100_L002,SRX15549640,SRR19496854
RD7_seq1_RPE1_sgRNA_44_3_S156_L001,SRX15549641,SRR19496853
RD7_seq1_RPE1_sgRNA_44_1_S44_L002,SRX15549642,SRR19496852
RD7_seq1_RPE1_sgRNA_44_1_S44_L003,SRX15549643,SRR19496851
RD7_seq1_RPE1_sgRNA_28_2_S112_L002,SRX15549644,SRR19496850
RD7_seq1_RPE1_mRNA_44_2_S72_L002,SRX15549645,SRR19496849
RD7_seq1_RPE1_sgRNA_44_1_S44_L004,SRX15549646,SRR19496848
RD7_seq1_RPE1_sgRNA_44_2_S100_L004,SRX15549647,SRR19496847
RD7_seq1_RPE1_sgRNA_44_4_S212_L003,SRX15549648,SRR19496846
RD7_seq1_RPE1_sgRNA_45_1_S45_L001,SRX15549649,SRR19496845
RD7_seq1_RPE1_sgRNA_45_3_S157_L004,SRX15549650,SRR19496844
RD7_seq1_RPE1_sgRNA_45_4_S213_L003,SRX15549651,SRR19496843
RD7_seq1_RPE1_mRNA_27_2_S83_L004,SRX15549652,SRR19496842
RD7_seq1_RPE1_sgRNA_28_4_S224_L003,SRX15549653,SRR19496841
RD7_seq1_RPE1_sgRNA_45_4_S213_L002,SRX15549654,SRR19496840
RD7_seq1_RPE1_sgRNA_45_3_S157_L003,SRX15549655,SRR19496839
RD7_seq1_RPE1_sgRNA_45_4_S213_L004,SRX15549656,SRR19496838
RD7_seq1_RPE1_sgRNA_45_3_S157_L001,SRX15549657,SRR19496837
RD7_seq1_RPE1_sgRNA_45_1_S45_L004,SRX15549658,SRR19496836
RD7_seq1_RPE1_sgRNA_45_2_S101_L003,SRX15549659,SRR19496835
RD7_seq1_RPE1_mRNA_46_2_S74_L002,SRX15549660,SRR19496834
RD7_seq1_RPE1_sgRNA_28_3_S168_L003,SRX15549661,SRR19496833
RD7_seq1_RPE1_mRNA_46_3_S130_L004,SRX15549662,SRR19496832
RD7_seq1_RPE1_mRNA_46_4_S186_L003,SRX15549663,SRR19496831
RD7_seq1_RPE1_mRNA_45_4_S185_L004,SRX15549664,SRR19496830
RD7_seq1_RPE1_mRNA_45_1_S17_L001,SRX15549665,SRR19496829
RD7_seq1_RPE1_mRNA_46_1_S18_L001,SRX15549666,SRR19496828
RD7_seq1_RPE1_mRNA_45_3_S129_L002,SRX15549667,SRR19496827
RD7_seq1_RPE1_sgRNA_45_4_S213_L001,SRX15549668,SRR19496826
RD7_seq1_RPE1_mRNA_46_1_S18_L003,SRX15549669,SRR19496825
RD7_seq1_RPE1_mRNA_46_4_S186_L001,SRX15549670,SRR19496824
RD7_seq1_RPE1_mRNA_46_1_S18_L002,SRX15549671,SRR19496823
RD7_seq1_RPE1_mRNA_46_2_S74_L001,SRX15549672,SRR19496822
RD7_seq1_RPE1_sgRNA_51_3_S163_L003,SRX15549673,SRR19496821
RD7_seq1_RPE1_sgRNA_51_1_S51_L002,SRX15549674,SRR19496820
RD7_seq1_RPE1_sgRNA_51_1_S51_L003,SRX15549675,SRR19496819
RD7_seq1_RPE1_sgRNA_51_4_S219_L004,SRX15549676,SRR19496818
RD7_seq1_RPE1_sgRNA_51_3_S163_L002,SRX15549677,SRR19496817
RD7_seq1_RPE1_mRNA_27_1_S27_L001,SRX15549678,SRR19496816
RD7_seq1_RPE1_mRNA_51_1_S23_L003,SRX15549679,SRR19496815
RD7_seq1_RPE1_mRNA_51_3_S135_L002,SRX15549680,SRR19496814
RD7_seq1_RPE1_mRNA_51_4_S191_L002,SRX15549681,SRR19496813
RD7_seq1_RPE1_mRNA_29_3_S113_L001,SRX15549682,SRR19496812
RD7_seq1_RPE1_mRNA_51_1_S23_L002,SRX15549683,SRR19496811
RD7_seq1_RPE1_sgRNA_51_4_S219_L002,SRX15549684,SRR19496810
RD7_seq1_RPE1_mRNA_52_3_S136_L004,SRX15549685,SRR19496809
RD7_seq1_RPE1_mRNA_52_1_S24_L004,SRX15549686,SRR19496808
RD7_seq1_RPE1_mRNA_52_2_S80_L003,SRX15549687,SRR19496807
RD7_seq1_RPE1_mRNA_52_2_S80_L002,SRX15549688,SRR19496806
RD7_seq1_RPE1_mRNA_52_3_S136_L001,SRX15549689,SRR19496805
RD7_seq1_RPE1_mRNA_52_4_S192_L001,SRX15549690,SRR19496804
RD7_seq1_RPE1_mRNA_52_2_S80_L004,SRX15549691,SRR19496803
RD7_seq1_RPE1_sgRNA_29_2_S85_L004,SRX15549692,SRR19496802
RD7_seq1_RPE1_mRNA_52_1_S24_L001,SRX15549693,SRR19496801
RD7_seq1_RPE1_mRNA_52_4_S192_L003,SRX15549694,SRR19496800
RD7_seq1_RPE1_mRNA_52_3_S136_L003,SRX15549695,SRR19496799
RD7_seq1_RPE1_mRNA_52_1_S24_L002,SRX15549696,SRR19496798
RD7_seq1_RPE1_mRNA_53_4_S193_L001,SRX15549697,SRR19496797
RD7_seq1_RPE1_mRNA_53_2_S81_L003,SRX15549698,SRR19496796
RD7_seq1_RPE1_mRNA_53_4_S193_L003,SRX15549699,SRR19496795
RD7_seq1_RPE1_mRNA_53_1_S25_L004,SRX15549700,SRR19496794
RD7_seq1_RPE1_mRNA_53_3_S137_L003,SRX15549701,SRR19496793
RD7_seq1_RPE1_sgRNA_29_4_S197_L004,SRX15549702,SRR19496792
RD7_seq1_RPE1_sgRNA_52_2_S108_L004,SRX15549703,SRR19496791
RD7_seq1_RPE1_sgRNA_52_1_S52_L002,SRX15549704,SRR19496790
RD7_seq1_RPE1_sgRNA_52_3_S164_L003,SRX15549705,SRR19496789
RD7_seq1_RPE1_mRNA_53_1_S25_L003,SRX15549706,SRR19496788
RD7_seq1_RPE1_mRNA_53_3_S137_L004,SRX15549707,SRR19496787
RD7_seq1_RPE1_mRNA_53_1_S25_L002,SRX15549708,SRR19496786
RD7_seq1_RPE1_mRNA_53_1_S25_L001,SRX15549709,SRR19496785
RD7_seq1_RPE1_mRNA_53_2_S81_L004,SRX15549710,SRR19496784
RD7_seq1_RPE1_sgRNA_53_1_S53_L003,SRX15549711,SRR19496783
RD7_seq1_RPE1_sgRNA_29_3_S141_L001,SRX15549712,SRR19496782
RD7_seq1_RPE1_sgRNA_53_4_S221_L002,SRX15549713,SRR19496781
RD7_seq1_RPE1_sgRNA_53_2_S109_L003,SRX15549714,SRR19496780
RD7_seq1_RPE1_sgRNA_53_4_S221_L003,SRX15549715,SRR19496779
RD7_seq1_RPE1_sgRNA_53_1_S53_L002,SRX15549716,SRR19496778
RD7_seq1_RPE1_sgRNA_53_3_S165_L004,SRX15549717,SRR19496777
RD7_seq1_RPE1_sgRNA_53_2_S109_L002,SRX15549718,SRR19496776
RD7_seq1_RPE1_sgRNA_53_2_S109_L001,SRX15549719,SRR19496775
RD7_seq1_RPE1_sgRNA_53_1_S53_L001,SRX15549720,SRR19496774
RD7_seq1_RPE1_mRNA_27_2_S83_L001,SRX15549721,SRR19496773
RD7_seq1_RPE1_sgRNA_30_1_S30_L003,SRX15549722,SRR19496772
RD7_seq1_RPE1_sgRNA_30_1_S30_L002,SRX15549723,SRR19496771
RD7_seq1_RPE1_sgRNA_30_4_S198_L002,SRX15549724,SRR19496770
RD7_seq1_RPE1_sgRNA_30_2_S86_L001,SRX15549725,SRR19496769
RD7_seq1_RPE1_sgRNA_30_4_S198_L001,SRX15549726,SRR19496768
RD7_seq1_RPE1_sgRNA_30_1_S30_L001,SRX15549727,SRR19496767
RD7_seq1_RPE1_sgRNA_30_2_S86_L002,SRX15549728,SRR19496766
RD7_seq1_RPE1_sgRNA_30_2_S86_L003,SRX15549729,SRR19496765
RD7_seq1_RPE1_sgRNA_30_3_S142_L004,SRX15549730,SRR19496764
RD7_seq1_RPE1_mRNA_31_2_S59_L004,SRX15549731,SRR19496763
RD7_seq1_RPE1_mRNA_27_4_S195_L002,SRX15549732,SRR19496762
RD7_seq1_RPE1_mRNA_31_1_S3_L004,SRX15549733,SRR19496761
RD7_seq1_RPE1_mRNA_31_4_S171_L004,SRX15549734,SRR19496760
RD7_seq1_RPE1_mRNA_31_3_S115_L004,SRX15549735,SRR19496759
RD7_seq1_RPE1_sgRNA_48_3_S160_L003,SRX15549736,SRR19497248
RD7_seq1_RPE1_sgRNA_48_2_S104_L002,SRX15549737,SRR19497247
RD7_seq1_RPE1_mRNA_49_3_S133_L004,SRX15549738,SRR19497246
RD7_seq1_RPE1_sgRNA_32_2_S88_L004,SRX15549739,SRR19497245
RD7_seq1_RPE1_sgRNA_32_1_S32_L004,SRX15549740,SRR19497244
RD7_seq1_RPE1_sgRNA_27_4_S223_L001,SRX15549741,SRR19497243
RD7_seq1_RPE1_sgRNA_32_4_S200_L003,SRX15549742,SRR19497242
RD7_seq1_RPE1_sgRNA_32_3_S144_L004,SRX15549743,SRR19497241
RD7_seq1_RPE1_sgRNA_32_4_S200_L002,SRX15549744,SRR19497240
RD7_seq1_RPE1_mRNA_33_3_S117_L002,SRX15549745,SRR19497239
RD7_seq1_RPE1_mRNA_32_3_S116_L001,SRX15549746,SRR19497238
RD7_seq1_RPE1_sgRNA_33_1_S33_L002,SRX15549747,SRR19497237
RD7_seq1_RPE1_mRNA_32_4_S172_L001,SRX15549748,SRR19497236
RD7_seq1_RPE1_sgRNA_32_4_S200_L004,SRX15549749,SRR19497235
RD7_seq1_RPE1_mRNA_33_1_S5_L002,SRX15549750,SRR19497234
RD7_seq1_RPE1_mRNA_33_4_S173_L001,SRX15549751,SRR19497233
RD7_seq1_RPE1_mRNA_27_3_S139_L002,SRX15549752,SRR19497232
RD7_seq1_RPE1_sgRNA_27_4_S223_L002,SRX15549753,SRR19497231
RD7_seq1_RPE1_mRNA_33_3_S117_L001,SRX15549754,SRR19497230
RD7_seq1_RPE1_mRNA_33_1_S5_L003,SRX15549755,SRR19497229
RD7_seq1_RPE1_mRNA_33_2_S61_L004,SRX15549756,SRR19497228
RD7_seq1_RPE1_mRNA_33_2_S61_L002,SRX15549757,SRR19497227
RD7_seq1_RPE1_mRNA_33_1_S5_L004,SRX15549758,SRR19497226
RD7_seq1_RPE1_mRNA_33_2_S61_L003,SRX15549759,SRR19497225
RD7_seq1_RPE1_mRNA_33_2_S61_L001,SRX15549760,SRR19497224
RD7_seq1_RPE1_mRNA_33_3_S117_L004,SRX15549761,SRR19497223
RD7_seq1_RPE1_mRNA_33_4_S173_L004,SRX15549762,SRR19497222
RD7_seq1_RPE1_mRNA_34_2_S62_L001,SRX15549763,SRR19497221
RD7_seq1_RPE1_sgRNA_34_1_S34_L003,SRX15549764,SRR19497220
RD7_seq1_RPE1_mRNA_35_4_S175_L003,SRX15549765,SRR19497219
RD7_seq1_RPE1_mRNA_35_1_S7_L004,SRX15549766,SRR19497218
RD7_seq1_RPE1_mRNA_35_3_S119_L004,SRX15549767,SRR19497217
RD7_seq1_RPE1_sgRNA_27_1_S55_L003,SRX15549768,SRR19497216
RD7_seq1_RPE1_mRNA_35_4_S175_L002,SRX15549769,SRR19497215
RD7_seq1_RPE1_mRNA_35_2_S63_L004,SRX15549770,SRR19497214
RD7_seq1_RPE1_mRNA_35_4_S175_L001,SRX15549771,SRR19497213
RD7_seq1_RPE1_mRNA_35_3_S119_L001,SRX15549772,SRR19497212
RD7_seq1_RPE1_mRNA_35_2_S63_L003,SRX15549773,SRR19497211
RD7_seq1_RPE1_mRNA_35_1_S7_L001,SRX15549774,SRR19497210
RD7_seq1_RPE1_mRNA_35_2_S63_L002,SRX15549775,SRR19497209
RD7_seq1_RPE1_mRNA_35_4_S175_L004,SRX15549776,SRR19497208
RD7_seq1_RPE1_mRNA_35_1_S7_L003,SRX15549777,SRR19497207
RD7_seq1_RPE1_mRNA_35_2_S63_L001,SRX15549778,SRR19497206
RD7_seq1_RPE1_sgRNA_34_3_S146_L003,SRX15549779,SRR19497205
RD7_seq1_RPE1_sgRNA_34_4_S202_L004,SRX15549780,SRR19497204
RD7_seq1_RPE1_sgRNA_34_1_S34_L001,SRX15549781,SRR19497203
RD7_seq1_RPE1_sgRNA_34_3_S146_L002,SRX15549782,SRR19497202
RD7_seq1_RPE1_sgRNA_34_1_S34_L002,SRX15549783,SRR19497201
RD7_seq1_RPE1_sgRNA_34_3_S146_L001,SRX15549784,SRR19497200
RD7_seq1_RPE1_sgRNA_35_4_S203_L004,SRX15549785,SRR19497199
RD7_seq1_RPE1_sgRNA_35_3_S147_L003,SRX15549786,SRR19497198
RD7_seq1_RPE1_mRNA_28_3_S140_L002,SRX15549787,SRR19497197
RD7_seq1_RPE1_sgRNA_37_3_S149_L004,SRX15549788,SRR19497196
RD7_seq1_RPE1_sgRNA_37_1_S37_L002,SRX15549789,SRR19497195
RD7_seq1_RPE1_sgRNA_37_1_S37_L003,SRX15549790,SRR19497194
RD7_seq1_RPE1_mRNA_37_2_S65_L001,SRX15549791,SRR19497193
RD7_seq1_RPE1_mRNA_37_3_S121_L001,SRX15549792,SRR19497192
RD7_seq1_RPE1_mRNA_38_4_S178_L002,SRX15549793,SRR19497191
RD7_seq1_RPE1_mRNA_37_1_S9_L002,SRX15549794,SRR19497190
RD7_seq1_RPE1_mRNA_37_4_S177_L003,SRX15549795,SRR19497189
RD7_seq1_RPE1_sgRNA_37_2_S93_L003,SRX15549796,SRR19497188
RD7_seq1_RPE1_sgRNA_37_3_S149_L002,SRX15549797,SRR19497187
